match_id,team_name,series_win,maps_won,maps_lost,series_kills,series_deaths,series_damage,series_kdr,avg_bp_rtg,bp_std,bp_max,top_kills_share,bp_range,date_utc,best_of,stage,is_lan,series_kills_roll,series_deaths_roll,series_damage_roll,series_kdr_roll,avg_bp_rtg_roll,bp_std_roll,bp_max_roll,top_kills_share_roll,bp_range_roll
93917,Los Angeles Thieves,1,4,3,487,471,61942,1.0339702760084926,1.0375,0.04645786621588783,1.1,0.2669404517453799,0.0625,2025-03-02T18:00:00+00:00,7,major finals,1,323.6,294.0,40388.8,1.1131600930550234,1.1774999999999998,0.09038294721254567,1.27,0.28062758657710024,0.09249999999999999
93918,Los Angeles Thieves,1,3,0,264,233,32776,1.1330472103004292,1.1675,0.12230426539304887,1.27,0.3106060606060606,0.10250000000000004,2025-03-07T15:00:00+00:00,5,minor,0,314.0,284.4,39220.0,1.1177054781756073,1.1780000000000002,0.09752329221546668,1.27,0.28377443972395333,0.092
93923,Los Angeles Thieves,1,3,0,226,180,26870,1.2555555555555555,1.3225,0.13425721582097558,1.5,0.2831858407079646,0.1775,2025-03-08T18:00:00+00:00,5,minor,0,301.0,268.4,37522.4,1.1449704354405645,1.1865,0.09566933519084717,1.278,0.2833669343260274,0.0915
93930,Los Angeles Thieves,1,3,0,195,130,22901,1.5,1.395,0.06454972243679023,1.49,0.28205128205128205,0.09499999999999997,2025-03-14T16:30:00+00:00,5,minor,0,278.2,241.2,34576.4,1.2126396083728954,1.2335,0.08722512317414259,1.332,0.28152476355181777,0.09849999999999999
93933,Los Angeles Thieves,1,3,1,299,273,37652,1.0952380952380953,1.2049999999999998,0.10754843869934458,1.34,0.26755852842809363,0.135,2025-03-15T16:30:00+00:00,5,minor,0,294.2,257.4,36428.2,1.2035622274205147,1.2254999999999998,0.09502350171320942,1.34,0.28206843270775617,0.1145
93941,Los Angeles Thieves,0,1,3,360,375,44696,0.96,0.9925000000000002,0.07041543391425868,1.07,0.28055555555555556,0.07750000000000012,2025-03-20T16:30:00+00:00,5,major,1,268.8,238.2,32979.0,1.1887681722188161,1.2165000000000001,0.09981501525288358,1.334,0.2847914534697913,0.11750000000000002
93943,Los Angeles Thieves,1,3,1,359,378,46202,0.9497354497354498,1.04,0.025819888974716137,1.07,0.27298050139275765,0.030000000000000027,2025-03-21T13:30:00+00:00,5,major,1,287.8,267.2,35664.2,1.15210582010582,1.191,0.08051813996921704,1.294,0.2772663416271307,0.10300000000000002
93947,Los Angeles Thieves,1,3,0,218,155,25760,1.4064516129032258,1.4375,0.11615363389350614,1.58,0.2889908256880734,0.14250000000000007,2025-03-21T19:30:00+00:00,5,major,1,286.2,262.2,35442.2,1.1822850315753541,1.214,0.07689742358372315,1.31,0.2784273386231525,0.09600000000000004
93952,Los Angeles Thieves,1,3,0,228,209,28532,1.0909090909090908,1.1575,0.09429563439877091,1.29,0.2894736842105263,0.13250000000000006,2025-03-22T19:30:00+00:00,5,major,1,292.8,278.0,36568.4,1.1004668497571726,1.1665,0.08284660597611929,1.27,0.2799118190550013,0.10350000000000006
93953,Los Angeles Thieves,0,0,3,163,200,20630,0.815,0.7975,0.06994045086119095,0.88,0.294478527607362,0.08250000000000002,2025-03-23T13:30:00+00:00,5,major,1,265.6,263.4,33164.0,1.0444192307095532,1.0850000000000002,0.07532500840848856,1.1780000000000002,0.28529581889085504,0.09300000000000005
93966,Los Angeles Thieves,1,3,0,228,201,28059,1.1343283582089552,1.2225000000000001,0.15041608956491323,1.33,0.2807017543859649,0.10749999999999993,2025-04-06T18:00:00+00:00,5,minor,0,239.2,228.6,29836.6,1.0792849023513442,1.1309999999999998,0.09132513953861947,1.23,0.2853250586569368,0.09900000000000002
