match_id,player_name,team_name,kills,deaths,damage,bp_rtg
93815,KiSMET,LA Guerrillas M8,96,93,12214,0.98
93815,Lynz,LA Guerrillas M8,113,96,12946,1.17
93815,Priestahh,LA Guerrillas M8,83,91,12648,0.95
93815,Skyz,LA Guerrillas M8,107,78,14754,1.2
93815,Estreal,Minnesota RØKKR,95,101,12024,0.92
93815,Gio,Minnesota RØKKR,80,98,12456,0.94
93815,Nero,Minnesota RØKKR,97,100,12117,0.96
93815,PaulEhx,Minnesota RØKKR,86,100,13534,0.87
93816,Dashy,OpTic Texas,103,93,14563,1.07
93816,Kenny,OpTic Texas,78,104,10298,0.81
93816,Pred,OpTic Texas,98,88,11417,1.1
93816,Shotzzy,OpTic Texas,114,91,13544,1.18
93816,Cammy,Boston Breach,104,94,13121,1.06
93816,Owakening,Boston Breach,92,93,11825,0.95
93816,Purj,Boston Breach,84,109,11951,0.85
93816,Snoopy,Boston Breach,96,97,11569,0.99
93817,Exnid,Vegas Falcons,71,79,9479,0.87
93817,Khhx,Vegas Falcons,80,66,9378,1.11
93817,KingAbody,Vegas Falcons,62,79,7731,0.81
93817,Roxas,Vegas Falcons,65,67,9422,0.97
93817,Gwinn,Carolina Royal Ravens,83,67,9324,1.18
93817,SlasheR,Carolina Royal Ravens,80,65,10384,1.17
93817,TJHaLy,Carolina Royal Ravens,66,75,8294,0.96
93817,Vivid,Carolina Royal Ravens,60,71,9157,0.92
93818,aBeZy,Atlanta FaZe,81,73,9413,1.02
93818,Cellium,Atlanta FaZe,65,69,9968,0.95
93818,Drazah,Atlanta FaZe,70,78,10254,0.91
93818,Simp,Atlanta FaZe,64,69,8606,0.89
93818,Beans,Toronto Ultra,72,68,10602,1.03
93818,CleanX,Toronto Ultra,90,71,10114,1.23
93818,Insight,Toronto Ultra,59,66,9065,0.96
93818,JoeDeceives,Toronto Ultra,68,75,8913,1.02
93819,Lucky,Miami Heretics,55,54,7451,1.13
93819,MettalZ,Miami Heretics,61,53,7423,1.21
93819,ReeaL,Miami Heretics,64,58,8104,1.24
93819,RenKoR,Miami Heretics,61,57,8178,1.1
93819,Exnid,Vegas Falcons,60,65,8039,0.82
93819,Khhx,Vegas Falcons,64,50,8181,1.01
93819,KingAbody,Vegas Falcons,43,63,6239,0.7
93819,Roxas,Vegas Falcons,55,64,7424,0.79
93820,Estreal,Minnesota RØKKR,60,89,9775,0.74
93820,Gio,Minnesota RØKKR,74,93,10739,0.79
93820,Nero,Minnesota RØKKR,91,93,11120,0.9
93820,PaulEhx,Minnesota RØKKR,93,81,11937,1.06
93820,Cammy,Boston Breach,82,74,10737,1.09
93820,Owakening,Boston Breach,80,76,11770,1.07
93820,Purj,Boston Breach,95,84,11858,1.16
93820,Snoopy,Boston Breach,99,84,10642,1.2
93821,04,Vancouver Surge,91,98,10843,0.93
93821,Abuzah,Vancouver Surge,79,100,12578,0.81
93821,Hicksy,Vancouver Surge,99,88,11935,1.07
93821,Nastie,Vancouver Surge,88,89,11802,1.02
93821,Beans,Toronto Ultra,95,86,12865,1.08
93821,CleanX,Toronto Ultra,99,97,12192,1.01
93821,Insight,Toronto Ultra,86,78,12175,1.08
93821,JoeDeceives,Toronto Ultra,95,96,11545,1.0
93822,Envoy,Los Angeles Thieves,87,74,10155,1.32
93822,Ghosty,Los Angeles Thieves,66,66,9266,1.21
93822,HyDra,Los Angeles Thieves,103,72,11115,1.39
93822,Scrap,Los Angeles Thieves,86,69,11174,1.33
93822,Attach,Cloud9 New York,62,88,8987,0.62
93822,Kremp,Cloud9 New York,72,86,9416,0.69
93822,Mack,Cloud9 New York,81,84,9031,0.78
93822,Sib,Cloud9 New York,66,87,10074,0.67
93823,KiSMET,LA Guerrillas M8,93,93,10566,0.91
93823,Lynz,LA Guerrillas M8,80,87,10143,0.92
93823,Priestahh,LA Guerrillas M8,67,82,9479,0.89
93823,Skyz,LA Guerrillas M8,65,84,9600,0.83
93823,Gwinn,Carolina Royal Ravens,97,70,11718,1.26
93823,SlasheR,Carolina Royal Ravens,97,81,12307,1.17
93823,TJHaLy,Carolina Royal Ravens,79,82,10389,1.05
93823,Vivid,Carolina Royal Ravens,73,72,10800,0.99
93824,Lucky,Miami Heretics,52,80,8291,0.87
93824,MettalZ,Miami Heretics,67,82,9989,0.96
93824,ReeaL,Miami Heretics,108,72,12240,1.35
93824,RenKoR,Miami Heretics,98,80,12507,1.24
93824,04,Vancouver Surge,84,76,11154,1.01
93824,Abuzah,Vancouver Surge,79,80,11078,0.9
93824,Hicksy,Vancouver Surge,74,88,9955,0.78
93824,Nastie,Vancouver Surge,75,81,9776,0.9
93825,Attach,Cloud9 New York,49,60,6747,0.72
93825,Kremp,Cloud9 New York,44,57,5910,0.68
93825,Mack,Cloud9 New York,54,65,7417,0.69
93825,Sib,Cloud9 New York,50,65,6735,0.72
93825,Dashy,OpTic Texas,56,51,7801,1.27
93825,Kenny,OpTic Texas,52,55,6371,1.21
93825,Pred,OpTic Texas,67,53,7462,1.23
93825,Shotzzy,OpTic Texas,71,38,7106,1.47
93826,aBeZy,Atlanta FaZe,92,93,11145,0.88
93826,Cellium,Atlanta FaZe,89,92,12999,0.85
93826,Drazah,Atlanta FaZe,88,102,11616,0.76
93826,Simp,Atlanta FaZe,96,97,11850,0.92
93826,Envoy,Los Angeles Thieves,100,87,11635,1.17
93826,Ghosty,Los Angeles Thieves,90,86,12366,1.11
93826,HyDra,Los Angeles Thieves,108,101,12371,1.2
93826,Scrap,Los Angeles Thieves,86,91,13358,1.11
93827,Envoy,Los Angeles Thieves,76,85,9624,0.92
93827,Ghosty,Los Angeles Thieves,80,84,10782,0.99
93827,HyDra,Los Angeles Thieves,97,88,10642,1.05
93827,Scrap,Los Angeles Thieves,101,83,13626,1.14
93827,KiSMET,LA Guerrillas M8,99,90,10599,1.05
93827,Lynz,LA Guerrillas M8,96,88,11314,1.08
93827,Priestahh,LA Guerrillas M8,71,92,8971,0.82
93827,Skyz,LA Guerrillas M8,74,84,10165,0.95
93828,Attach,Cloud9 New York,67,68,8585,1.13
93828,Kremp,Cloud9 New York,77,73,8741,1.1
93828,Mack,Cloud9 New York,85,73,9780,1.09
93828,Sib,Cloud9 New York,61,81,9421,0.94
93828,Estreal,Minnesota RØKKR,78,69,9506,1.04
93828,Gio,Minnesota RØKKR,72,73,9234,0.9
93828,Nero,Minnesota RØKKR,85,73,9672,1.01
93828,PaulEhx,Minnesota RØKKR,60,75,8627,0.8
93829,Lucky,Miami Heretics,87,83,11527,1.05
93829,MettalZ,Miami Heretics,92,94,12514,1.01
93829,ReeaL,Miami Heretics,86,86,10443,1.01
93829,RenKoR,Miami Heretics,96,86,12557,1.1
93829,Cammy,Boston Breach,74,93,10086,0.89
93829,Owakening,Boston Breach,96,81,12000,1.06
93829,Purj,Boston Breach,92,95,12856,0.93
93829,Snoopy,Boston Breach,87,93,10505,0.96
93830,Dashy,OpTic Texas,93,70,12060,1.31
93830,Huke,OpTic Texas,89,79,10943,1.25
93830,Kenny,OpTic Texas,80,87,10048,1.14
93830,Shotzzy,OpTic Texas,99,70,10892,1.28
93830,04,Vancouver Surge,75,89,9480,0.73
93830,Abuzah,Vancouver Surge,91,87,11294,0.86
93830,Hicksy,Vancouver Surge,61,99,8999,0.63
93830,Nastie,Vancouver Surge,78,87,10114,0.8
93831,Beans,Toronto Ultra,54,56,7215,1.18
93831,CleanX,Toronto Ultra,67,49,7690,1.33
93831,Insight,Toronto Ultra,43,47,6802,1.1
93831,JoeDeceives,Toronto Ultra,55,53,6676,1.19
93831,Exnid,Vegas Falcons,50,58,6627,0.79
93831,Khhx,Vegas Falcons,53,51,6797,0.85
93831,KingAbody,Vegas Falcons,53,59,6146,0.78
93831,Roxas,Vegas Falcons,48,51,7597,0.76
93832,Dashy,OpTic Texas,110,95,15723,1.22
93832,Huke,OpTic Texas,80,103,10618,0.91
93832,Kenny,OpTic Texas,93,102,12849,1.0
93832,Shotzzy,OpTic Texas,104,106,11567,1.02
93832,KiSMET,LA Guerrillas M8,119,96,14036,1.09
93832,Lynz,LA Guerrillas M8,98,105,11628,0.91
93832,Priestahh,LA Guerrillas M8,100,97,14484,0.94
93832,Skyz,LA Guerrillas M8,88,89,11565,0.92
93833,Gwinn,Carolina Royal Ravens,65,46,7880,1.41
93833,SlasheR,Carolina Royal Ravens,52,53,8515,1.23
93833,TJHaLy,Carolina Royal Ravens,73,52,8137,1.41
93833,Vivid,Carolina Royal Ravens,58,52,6621,1.27
93833,aBeZy,Atlanta FaZe,45,68,6670,0.54
93833,Cellium,Atlanta FaZe,53,62,7384,0.67
93833,Drazah,Atlanta FaZe,52,64,6829,0.73
93833,Simp,Atlanta FaZe,53,54,6493,0.74
93834,Cammy,Boston Breach,78,74,10233,1.03
93834,Owakening,Boston Breach,82,78,11611,1.01
93834,Purj,Boston Breach,92,93,10859,1.03
93834,Snoopy,Boston Breach,92,82,9505,1.04
93834,04,Vancouver Surge,82,88,9972,0.94
93834,Abuzah,Vancouver Surge,78,83,11595,0.94
93834,Hicksy,Vancouver Surge,82,91,10113,0.99
93834,Nastie,Vancouver Surge,84,84,11358,1.02
93835,Beans,Toronto Ultra,90,86,13077,1.19
93835,CleanX,Toronto Ultra,106,93,12946,1.22
93835,Insight,Toronto Ultra,84,84,11042,1.2
93835,JoeDeceives,Toronto Ultra,91,83,11412,1.23
93835,Lucky,Miami Heretics,89,89,11822,0.82
93835,MettalZ,Miami Heretics,90,96,11567,0.81
93835,ReeaL,Miami Heretics,84,94,10568,0.77
93835,RenKoR,Miami Heretics,83,92,12865,0.76
93836,aBeZy,Atlanta FaZe,90,73,10067,1.29
93836,Cellium,Atlanta FaZe,67,64,9608,1.13
93836,Drazah,Atlanta FaZe,79,70,10070,1.13
93836,Simp,Atlanta FaZe,91,69,11056,1.33
93836,Exnid,Vegas Falcons,71,82,8885,0.77
93836,Khhx,Vegas Falcons,87,71,11283,0.98
93836,KingAbody,Vegas Falcons,54,92,8128,0.61
93836,Roxas,Vegas Falcons,64,82,8528,0.75
93837,Gwinn,Carolina Royal Ravens,107,82,12440,1.24
93837,SlasheR,Carolina Royal Ravens,98,76,12838,1.2
93837,TJHaLy,Carolina Royal Ravens,82,75,10703,1.19
93837,Vivid,Carolina Royal Ravens,82,82,10218,1.11
93837,Attach,Cloud9 New York,67,86,10624,0.8
93837,Kremp,Cloud9 New York,95,90,10832,0.95
93837,Mack,Cloud9 New York,86,93,10605,0.86
93837,Sib,Cloud9 New York,67,101,10586,0.64
93838,Envoy,Los Angeles Thieves,88,97,11985,0.88
93838,Ghosty,Los Angeles Thieves,97,95,11844,0.96
93838,HyDra,Los Angeles Thieves,94,104,11750,0.91
93838,Scrap,Los Angeles Thieves,110,92,13265,1.11
93838,Estreal,Minnesota RØKKR,80,94,10950,0.99
93838,Gio,Minnesota RØKKR,101,88,11941,1.14
93838,Nero,Minnesota RØKKR,109,109,12304,1.03
93838,PaulEhx,Minnesota RØKKR,98,98,13132,0.98
93839,Estreal,Minnesota RØKKR,81,72,9586,1.05
93839,Gio,Minnesota RØKKR,83,68,11477,1.13
93839,Nero,Minnesota RØKKR,87,79,10505,1.07
93839,PaulEhx,Minnesota RØKKR,77,80,10231,1.04
93839,KiSMET,LA Guerrillas M8,79,91,9897,0.91
93839,Lynz,LA Guerrillas M8,86,79,9631,1.03
93839,Priestahh,LA Guerrillas M8,58,80,8410,0.79
93839,Skyz,LA Guerrillas M8,76,78,10139,0.98
93840,Lucky,Miami Heretics,62,78,9997,0.82
93840,MettalZ,Miami Heretics,64,81,8007,0.73
93840,ReeaL,Miami Heretics,71,72,8736,0.92
93840,RenKoR,Miami Heretics,73,71,9336,0.94
93840,aBeZy,Atlanta FaZe,75,77,9184,1.08
93840,Cellium,Atlanta FaZe,63,68,9898,1.04
93840,Drazah,Atlanta FaZe,80,60,9665,1.24
93840,Simp,Atlanta FaZe,84,65,9935,1.23
93841,Dashy,OpTic Texas,70,52,8877,1.22
93841,Huke,OpTic Texas,56,54,7990,1.02
93841,Kenny,OpTic Texas,49,57,6422,0.94
93841,Shotzzy,OpTic Texas,69,54,7775,1.27
93841,D7oomx,Vegas Falcons,46,67,6774,0.78
93841,Exnid,Vegas Falcons,74,64,7547,1.02
93841,Roxas,Vegas Falcons,50,60,6575,0.85
93841,WXSL,Vegas Falcons,46,56,6890,0.9
93842,04,Vancouver Surge,48,63,5332,0.71
93842,Abuzah,Vancouver Surge,55,61,6866,0.78
93842,Hicksy,Vancouver Surge,51,54,7037,0.88
93842,Nastie,Vancouver Surge,44,61,6328,0.73
93842,Attach,Cloud9 New York,59,49,6708,1.18
93842,Kremp,Cloud9 New York,64,51,7791,1.28
93842,Mack,Cloud9 New York,71,53,7429,1.28
93842,Sib,Cloud9 New York,45,46,6934,1.16
93843,Beans,Toronto Ultra,95,84,11305,1.08
93843,CleanX,Toronto Ultra,99,102,12015,1.01
93843,Insight,Toronto Ultra,79,86,9922,0.94
93843,JoeDeceives,Toronto Ultra,86,93,11882,0.93
93843,Estreal,Minnesota RØKKR,101,88,11378,1.09
93843,Gio,Minnesota RØKKR,88,89,10685,0.98
93843,Nero,Minnesota RØKKR,102,94,12335,1.11
93843,PaulEhx,Minnesota RØKKR,74,90,11632,0.87
93844,Cammy,Boston Breach,82,95,10944,0.92
93844,Owakening,Boston Breach,67,88,10945,0.91
93844,Purj,Boston Breach,94,91,11555,1.17
93844,Snoopy,Boston Breach,96,78,11056,1.17
93844,Dashy,OpTic Texas,94,85,12497,1.03
93844,Huke,OpTic Texas,85,73,9976,0.99
93844,Kenny,OpTic Texas,91,91,11760,0.97
93844,Shotzzy,OpTic Texas,81,90,9997,0.84
93845,Gwinn,Carolina Royal Ravens,90,94,11268,1.04
93845,SlasheR,Carolina Royal Ravens,85,77,11755,1.07
93845,TJHaLy,Carolina Royal Ravens,109,91,12225,1.17
93845,Vivid,Carolina Royal Ravens,89,105,11766,0.95
93845,Attach,Cloud9 New York,94,82,11512,1.03
93845,Kremp,Cloud9 New York,91,91,11337,0.97
93845,Mack,Cloud9 New York,88,100,10756,0.82
